"L1Day7" "L2Day7" "L3Day7" "L5Day7" "L6Day7" "R1Day5" "R2Day5" "R3Day5" "R4Day5" "R5Day%"
"gene2237" 4.80515949350786 4.62862702545607 4.76846656910659 4.61612655388998 4.75506004507888 5.29339617265073 5.05276443447931 5.47490997680481 5.31504995320256 5.1676858202171
"gene2238" 6.59425355759076 6.31735282022052 6.41910746911799 6.40179891103802 6.65938879109758 7.36165284472565 7.20713509044688 6.96377485603244 7.04950697851225 6.9161701795209
"gene2239" 8.78662280738575 8.77950138780517 8.80452883552859 8.81899105752112 8.85179858718023 9.42360810396934 9.31636737495435 9.28500369244654 9.25330597062539 9.27983059643908
"gene2240" 7.88590526867053 7.92752820394995 7.87851430918139 7.90999945128061 7.88426542848884 7.06729674753862 7.17600219703157 7.07375083816541 7.00871581856582 7.11767568390939
"gene2241" 6.94960577996312 7.06422077256171 7.01216806313354 7.04860390788857 7.23166297266386 7.17718234762719 7.03386443940974 6.96423513736408 6.82735091749276 6.68954269919273
"gene2242" 4.31074845866279 4.08863440500877 4.17394272146152 4.40800917813506 4.26147217111605 4.4085718850109 4.51796679242876 4.25668589891701 4.4384241615788 4.59968351813716
"gene2243" 7.45119446441268 7.51886314212797 7.64167505535203 7.50976620848343 7.60944349910035 7.64118404164988 7.70143548087824 7.6554200640604 7.69614556103736 7.59501087498315
"gene2244" 7.9284245850601 7.900079220272 7.94421290529528 7.74636197330426 7.90949298205603 7.48510066730701 7.72761428066088 7.52230965391849 7.5765708362648 7.45273794508878
"gene2245" 8.00074794363158 8.28511723061856 8.27023814724196 8.20069000547655 8.22549056099318 7.94341437791722 8.01327724296502 7.93297122105997 7.97130821758701 7.92528225451519
"gene2246" 8.04846546427932 7.9150304953124 8.04828294302639 7.94371308055328 7.94492724284237 8.30312760694896 8.27359912255256 8.26411611125795 8.31505426827981 8.37404472007705
"gene2247" 6.66691229032845 6.64869675204024 6.75324123244171 6.63961629103444 6.62731864515782 6.76961283597968 6.71306615720842 6.71501444324211 6.64638185164408 6.63390411461097
"gene2248" 4.43349463042604 4.5824278071294 4.53118404389693 4.37544596260903 4.56980656851941 4.40537971791655 4.37146836134196 4.25016702565654 4.48430166092696 4.26561557554012
"gene2249" 6.11882194413024 6.26878457911232 6.29553936119485 6.10163052018913 6.2096900360818 6.43542116874449 6.49052244955487 6.6045393764261 6.58528088630125 6.62272143407614
"gene2250" 6.72808872471888 6.85256528613614 7.02616332819296 6.72336768078839 6.77059005095475 6.6948429535868 6.71849267497235 6.75243196368962 6.77595775403295 6.82258259744641
"gene2251" 5.40899410160993 5.26696277353132 5.59715448608161 5.12388993390733 5.23511770483484 5.22511120123507 5.1817857575799 5.21395544763973 5.10060061700485 5.27303327885925
"gene2252" 3.70970970675254 3.51904331243347 3.46548155761362 3.62302384898303 3.77176235289853 3.94167611678175 3.62154650938225 3.55824198533541 3.91130750070825 3.70344039286951
"gene2253" 6.38740305334339 6.20026953472124 6.17824576802052 6.22578089112122 6.24169324925468 6.0296177134432 6.2352072674514 6.42616365353836 6.3668722364275 6.51827192027524
"gene2254" 5.15000720119523 5.39486693670087 5.07592706493269 4.96045993359679 4.89773379914468 5.05337805242887 5.40874418862716 5.35513974050524 5.39133483347195 5.29981130865918
"gene2255" 8.90396258678551 8.95495780480985 8.96066173366843 8.74399459333445 8.80561829247049 8.30379586538853 8.332142038587 8.557172896839 8.65324726536198 8.75264075777367
"gene2256" 6.98114373527183 6.92829285310043 7.01426344233575 6.81555155205728 6.76830730023298 6.20839748463841 6.25691582387987 6.2869755373243 6.6343027407095 6.66728894291434
"gene2257" 8.48578273127308 8.68461361521297 8.73466530705663 8.22416066979272 8.6805538135019 8.0825010833671 8.20839793349073 8.28736202757246 8.28891961276037 8.28236317213914
"gene2258" 8.59265109621391 8.56958726969726 8.54407795085652 8.42297679894043 8.45897128775548 7.57505925029983 7.58546382097903 7.75232164845723 7.74722611190021 7.75655079516709
"gene2259" 8.48387983081223 8.50792823191693 8.42152380877429 8.44861373699046 8.45186462479859 8.27178217075852 8.14159276114963 8.06443458160416 8.21379345623961 8.17573166540098
"gene2260" 9.01967397830431 8.76619602297167 8.75617642461938 8.86366031678326 8.77893634963984 8.87464595815356 8.86615808956817 8.92806681174013 8.98274174317052 9.16499304260146
"gene2261" 10.7390748255276 10.5980854919994 10.6280566782451 10.595645742166 10.6461105426545 10.5856060945924 10.6275736909842 10.702415168627 10.6999407793617 10.7257432069506
"gene2262" 7.43367947218948 7.58931222891137 7.49631146785292 7.28513457243443 7.26651428998852 7.18895883749894 7.2603527401272 7.36422066327605 7.41243437522011 7.53459040232936
"gene2263" 4.24441897889772 4.21064610517915 4.59294167562763 4.50843459814516 4.46961016000749 4.0833655283209 4.44916042929917 4.70789795020258 4.23287755994566 4.14903129994705
"gene2264" -3.31484780791646 -3.31700481134975 -3.31433385921694 -3.32148570885904 -3.31933222662157 -3.31909120576263 -3.21569649741487 -3.31939552162864 -3.31873169084089 -3.31598335368605
"gene2265" 3.96941884238742 4.04442933255012 3.81192760768283 3.73973555795435 3.97847123312509 3.66239649016588 3.97028468452806 3.85211899089219 3.90029553454599 3.78413374912897
"gene2266" 5.85085613055767 6.14901121539742 6.2457609398773 5.90270662945436 5.89086697244058 5.76740878086584 5.76867305821165 5.8532059604258 6.00050000692949 5.8553257709362
"gene2267" 6.03117864420056 6.15977944938304 6.06698620821089 6.08044108255063 5.9452349046255 5.94776417489638 5.87492402098785 5.94923774153322 5.88418757952227 5.81879528456524
"gene2268" 8.44704419895186 8.4671339851836 8.38771495837029 8.33389808192427 8.29024085114406 8.40961358675042 8.55918952382167 8.48887888353737 8.5448127905723 8.71893684573063
"gene2269" 7.1741991305796 7.01143968186953 7.03335599619292 7.09306559046586 7.09765283189045 6.79749945919657 6.79796542396627 7.04393513496755 6.86394126716344 7.18363309836303
"gene2270" 7.35953632569462 7.45841080593195 7.42969431447901 7.55315632782844 7.58003865722252 7.11318629006354 7.06944153462524 7.36358262194957 7.26777533848133 7.36495358084226
"gene2271" 0.154472586069522 0.227439672278231 0.0550124922248475 0.295179792677929 0.192121752381924 0.111992772216212 0.0351087206777402 0.108011513233549 0.0268951293619634 0.144694058933488
"gene2272" 7.34961437953791 7.46059870359658 7.54700898261412 7.35734727651859 7.46047493060698 6.87666793418692 7.04375016584415 7.14942087444402 7.17677282348495 7.23947398514701
"gene2273" 5.65040090122544 5.60086829552008 5.66771133866079 5.65788463699281 5.68473394048487 5.25903452306599 5.25900963286635 5.26665719594809 5.5201081405195 5.52026922741146
"gene2274" -0.119735806778157 -0.136939836039169 -0.115842930135482 -0.269506012867079 -0.252566945222346 -0.158629562606041 -0.143038373125106 -0.162311923698295 -0.0648379425217838 -0.128623225646465
"gene2275" 6.3352873360384 6.53517755442248 6.55841083127272 6.53917320062464 6.42996819761959 6.59905732132134 6.31612975972942 6.45276914528741 6.45958617796251 6.20828053681091
"gene2276" 4.7157534399832 4.44004857390905 4.64945046183709 4.57435655715044 4.48409898937214 4.79026814380502 4.77787056050035 4.85643062644912 4.67446213615229 4.84000666933576
"gene2277" 7.34398435925546 7.3907600078915 7.48332749185656 7.24436265482919 7.35965821949268 7.48941535924081 7.43923520704726 7.47630662657558 7.57478471390334 7.65870405087611
"gene2278" 7.05999340449104 6.75668897983301 6.68253903364001 6.77226351336388 7.01973530779919 6.80991727312507 6.88495249513884 6.87112480355441 6.85207828740563 6.981426386275
"gene2279" 7.57531085918232 7.66174498571752 7.79268937557452 7.66618735933611 7.64065442027109 7.50115517638319 7.40872580825712 7.43198892184267 7.46658496625393 7.39506923657456
"gene2280" 5.59030733818184 5.46480396763115 5.48454910221689 5.54913851308082 5.64252486778132 6.06568449120261 6.12292048370337 6.28245923535197 6.43761528205256 6.35529074721298
"gene2281" 3.88564285446341 3.65103261102592 3.85815530066481 4.04979805500464 3.82250926114465 4.12563091949811 4.22891638628759 4.41989465134277 4.34038250052045 4.48007369988916
"gene2282" 0.315761303993358 0.197421527960355 0.117097335112257 0.140779108991987 0.169647512495883 0.172927738837358 0.0960173988849752 0.3325917747638 0.264351377410596 0.206865426121589
"gene2283" 3.60986357091868 4.11671443241123 4.02858812123207 3.94429917516911 4.10486534089791 3.81235862532328 3.82277517733247 4.07246044933815 4.20745270980258 4.17380159504677
"gene2284" 8.49629620137367 8.93593188541605 8.84082132006726 8.40519311576737 8.71966857263805 8.12796026110722 8.12279718479738 8.26222033793843 8.01598236195787 8.09145387842848
"gene2285" 9.71069661615057 10.0905642250955 9.97385477003359 9.87482898883602 9.67992061345575 9.20775731133704 9.34391783247818 9.5420806936953 9.4574911038366 9.72391300567886
"gene2286" 7.36870575372902 7.396055045412 7.47958511921739 7.36361248900821 7.2622328518859 6.98923646252542 6.95047115529285 7.1816673064605 7.07975421092241 7.19551534306151
"gene2287" 7.3669604712303 7.60529553638636 7.60409399881407 7.55388301853952 7.29969595489566 6.88791719871602 6.99626935251191 7.0746149774523 7.0188452750456 7.22555998979578
"gene2288" 7.47327500008252 7.57537141373741 7.50704110935404 7.60253148628013 7.4023340537696 7.07598547727586 7.1906581423295 7.21621609260286 7.23468025007728 7.39260823657019
"gene2289" 5.03759864888586 5.05037781879678 4.9559227024226 4.88569514572209 4.91681267536238 5.08391491968221 5.22016450982461 5.23035181057931 5.26315993641133 5.26251511443066
"gene2290" 4.88932981059385 4.70761366285237 4.7716126516582 4.74349929304939 4.7306364331633 4.66187651380347 4.86101299661294 4.91833109715278 5.04860308315521 4.97150610230623
"gene2291" 5.44151966616111 5.26474680853926 5.21563884287145 5.37548829242888 5.3284791663469 5.4511074025029 5.40339830964264 5.67793292018286 5.61647261555034 5.62101499344361
"gene2292" 7.12274686801062 7.16762236455719 7.29023404131513 7.23752545184789 7.14275654542845 7.15262943737967 7.204515729066 7.22622630767168 7.19412114892599 7.34792962789957
"gene2293" 7.28071378768239 6.90850856477383 7.26799132384155 7.3634957626525 7.29121897093068 6.79087432750315 6.84323695334077 7.09502157165779 7.08857322446361 7.06833717743876
"gene2294" 7.55543322439015 7.83220362419795 7.62753458164369 7.42715039486687 7.47556317320407 7.2135399950601 7.34614573506249 7.50904083279019 7.46385333247876 7.41465083322447
"gene2295" 8.01808633316936 7.95576693880188 8.05357974722227 8.00727811629417 7.92443234505102 7.76239434389805 7.95838808797191 7.99286269075027 8.02574683999878 8.08324365994616
"gene2296" 7.35762921751824 7.30009738080407 7.25447399908036 7.3711940906582 7.40889365698629 7.14583528493401 7.14518658595475 7.35264046687294 7.28209143763028 7.35496297038896
"gene2297" 8.15694071341543 8.05877588981824 8.15733608590258 8.15004271406289 8.17553235607236 7.78812294888526 7.74102455196023 7.92635624996217 7.86962950984648 7.88025780439441
"gene2298" 6.83312788223394 7.01324920738057 7.16257493951555 6.85150331961265 7.01850515058315 6.33850752760246 6.3863952999234 6.6669517372782 6.6160556516792 6.48001873004953
"gene2299" 6.39549352945379 6.12662684104274 6.54141283560365 6.29459858318292 6.3498751276495 5.99065362835032 6.06537465824789 6.22593200268435 6.05572896722023 6.221302194119
"gene2300" 7.75625813189302 7.37950668943069 7.63234406574373 7.76663556592963 7.79490886736301 7.68330475967346 7.55035178742709 7.77660703690614 7.91947484125864 7.76486954347282
"gene2301" 8.63925733065511 8.5073875011142 8.54998708796999 8.55926555631195 8.44066008962449 8.45123108794192 8.48521573944204 8.59500396162778 8.62260523771838 8.52737721916812
"gene2302" 13.4679463428032 13.4128216318666 13.4328767642619 13.4062266898918 13.4103525159512 13.1171059973431 13.1037956303647 13.2313210949667 13.2692468726345 13.3280362723831
"gene2303" 6.20424937384605 5.45807691740877 5.77455317614368 6.0077306140767 5.90836440156111 5.67339047136552 5.62145660966472 5.84110710769076 5.82801876182869 5.87342253385994
"gene2304" 9.06568982483938 9.23397633634439 9.17566952530246 9.14082563749469 9.14226468870831 8.71663928869298 9.08518472958823 9.1863541148701 9.12694258868949 9.28391305927203
"gene2305" 12.588412588636 12.5773439400003 12.4862159246199 12.5173927119517 12.494564147391 12.0193623408045 12.3599353986464 12.4622805755752 12.4942293652926 12.539632216614
"gene2306" 8.12929359019592 8.242913103084 8.10226976608815 8.04112785016673 8.19801557079845 8.01324788718664 8.27895516239718 8.44832248187337 8.4070545308581 8.3394524761377
"gene2307" 8.37474042150978 8.30693737226984 8.27351523123583 8.23152038918806 8.37735397661692 8.42060785030555 8.96732072886901 8.91759604798565 8.97677247458945 8.99394444622498
"gene2308" 7.3051090942944 6.95616942095683 7.04488361203892 7.15180540009835 7.10201522599229 7.31123841390831 7.29963066652865 7.3959999199562 7.3782556149652 7.29866290755251
"gene2309" 10.7448078094826 10.8601380205855 10.7780991536635 10.828796361071 10.8404900247184 11.2157624169763 11.1277007991674 11.1532331058501 11.0835324769918 11.1125275194885
"gene2310" 6.78602085904033 6.99326119865182 7.05078496924901 6.99737485878128 7.02191847501665 7.47082474191044 7.25283909289205 7.1759766638377 7.21430589110799 7.01728617682091
"gene2311" 0.483066097877502 0.367295735987703 0.488008618212332 0.542250997697476 0.590227295402798 0.348053863879835 0.453767103114981 0.511213174410536 0.604024224751299 0.471834942644787
"gene2312" 9.04290832998996 8.98505635565111 8.92338302378643 8.93056446027159 9.08315560851015 8.86653774132083 8.89043432668134 8.72752501614424 8.73961486032862 8.76322336107778
"gene2313" 7.72983444958437 7.49421049041828 7.54745541795087 7.58518374659841 7.85766796948942 7.61609256219019 7.61608122892172 7.59861558423433 7.59227472567608 7.58451453917688
"gene2314" 8.11328979018009 7.79269986511342 7.73010181893728 7.99533122949217 8.16199650566862 8.12919198307779 8.26625934504373 8.19952627127124 8.11799519349671 8.16592354402435
"gene2315" 7.68725577248674 7.58429067277219 7.50040045945719 7.7184455253245 7.84977113257142 7.86912333087551 8.10682375638942 7.99702786563629 8.07455455724425 7.99756673458018
"gene2316" 6.14632836872363 6.20083756084472 6.11377898955923 6.28446785336952 6.44645772764327 6.60295426943328 6.81226724544536 6.71783177550035 6.88238441539117 6.87701595279169
"gene2317" 9.0491813835074 9.02122047096921 8.99632432099752 9.06315872608229 9.10090544793969 9.29130653842441 9.20365779725161 9.10521795134386 9.06467779656812 9.03379483821052
"gene2318" 6.54888273534262 6.57303780623746 6.57516952494073 6.83065579623875 6.82834742605634 6.49930422370213 6.33647508959069 6.23573691680342 6.40197479395269 6.40392277866144
"gene2319" 5.81165432414049 6.08783823458055 5.93099761676235 5.93011734566298 5.81003326645866 6.07837668568535 6.12188917183051 6.03927471595542 6.10525967720385 5.92872177884288
"gene2320" 6.37608175194218 6.5389464705698 6.19091964933202 6.28872013671093 6.19354304651103 6.17093154132184 6.35371755152809 6.23919663236343 6.3623203544912 6.33980139461647
"gene2321" 6.83709019976203 6.87592424600338 6.83225389825321 6.99154807818546 6.81415972847016 6.51947584223612 6.46001008369797 6.429555532924 6.39047019128675 6.56153052286995
"gene2322" 9.40597407124997 9.48276270750038 9.42105966678226 9.43472077242121 9.48302454910657 9.40362059215646 9.30845674309416 9.42784360191973 9.44625021989988 9.45523427473269
"gene2323" 8.66604647623363 8.65091771276607 8.56875113006609 8.67956626387115 8.65698440461732 8.58166005536651 8.35273316620384 8.28879142875419 8.17807405439659 8.17518837024146
"gene2324" 4.90908109063643 4.913889792555 4.74961619543648 4.91930459093791 4.96714776011197 5.00616239697943 5.33002404076865 5.18993597771304 5.28297922995616 4.84419997349545
"gene2325" 4.87087752405453 5.0663080880626 4.99026631432902 5.04865320657308 4.89778551447045 5.41129272240342 5.37740725928037 5.43337261356307 5.4990946239871 5.39542873377203
"gene2326" 8.79207315967692 9.00312638898448 8.89173919301059 8.78645432153114 8.86975152214375 8.85712400080489 8.70095241858364 8.66669127092836 8.57739032626875 8.55110716481932
"gene2327" 6.24052651673128 6.25133270549267 6.23664343769997 6.18119389395315 6.17388593034854 6.24041203828936 6.22025921689385 6.29169308645231 6.27619602924686 6.18663100703636
"gene2328" 8.61248287155469 8.54234000473663 8.46542835522443 8.52927078895027 8.48908986924516 8.2608381837999 8.0044669961409 8.02214371096412 8.04370196469459 8.07020170266428
"gene2329" 8.24318045719675 8.00729868838109 8.04491285343069 8.0712388486242 8.25447342373098 7.58962612823825 7.56142992938996 7.42327319800265 7.65534711287793 7.43621802700703
"gene2330" 4.13048881869318 4.16449973638435 4.31192100035354 4.07119467728594 4.01141201368068 3.96475960230575 4.36376342192099 4.23028496331444 4.11666927466764 3.86142417871862
"gene2331" 3.57505294882442 3.75473661691461 3.79698661979047 3.57865478806192 3.78638895557967 3.51566883644277 3.86704395826186 3.53664833001785 3.69236607434621 3.96105546982353
"gene2332" 3.39461202472381 3.35512351237402 3.17767419472373 3.30078526443964 3.35935112015346 3.41428756295469 3.45902956795033 3.46932097757449 3.51518103421118 3.29470565777046
"gene2333" 7.89565196361318 7.80264211126263 7.89986677819968 7.85791578270265 7.81054928985256 7.39866470874023 7.18178709964052 7.41822573803246 7.24664327393439 7.24010228681424
"gene2334" 7.07971253849084 6.93336968673967 7.10584053274297 7.10722956887645 7.08103284494729 6.68048080747347 6.43909752998931 6.50957628791448 6.53164745934902 6.5119773408054
"gene2335" 5.66356421141422 5.75748607495127 5.66528026905783 5.60498100441502 5.71770447215899 4.92450696673524 4.92467062137514 5.18866373433691 5.26258502270625 5.26120655847519
"gene2336" 5.74540059880247 5.6179168759513 5.78030229636803 5.58951994787701 5.68473061887144 5.70741739821154 5.70324299392509 5.73582638801064 5.57393350967305 5.79538477602989
"gene2337" 5.1811695852125 4.9801425075519 5.18875776119915 5.33646380987462 5.33065575274936 5.07277613966896 5.27720979813786 5.11504769352108 5.1739146216937 5.01492963789523
"gene2338" 8.04627412879933 8.10125061181455 7.92172199279567 7.97217467696561 7.91383895288027 7.48552369473289 7.39240835905586 7.40692677886326 7.30362824469791 7.32450050347981
"gene2339" 4.31708765144285 4.81525036465812 4.82801523007555 4.8112787053636 4.74142221634659 4.8649917001592 5.37980812477269 5.0535451423414 5.27015610898034 5.17632240481263
"gene2340" 4.29105898888216 4.10617601463848 4.35566816404889 4.27818205153765 4.09324477635149 4.16922027746603 4.1730701708377 4.42398408043554 4.225199627823 4.42936233857816
"gene2341" 6.04201238222799 6.32017448562943 6.15046663455657 6.26722602430748 6.23248164835121 5.92458436596082 5.92178382343494 6.14225068345251 6.18978517694028 6.22640784529939
"gene2342" 5.6463474799282 5.23496825031658 5.58691430275089 5.40215284300003 5.33390190785021 5.69898397124503 5.71870240880481 5.71334617656207 5.28693791843436 5.73142241559726
"gene2343" 8.49991889166892 8.39530801250935 8.36319730813809 8.49787593086895 8.50345419647346 8.66396736990395 8.55616022030577 8.65869289102229 8.6186179700924 8.65031610902359
"gene2344" 7.36202386931565 7.05680966401101 7.13876858836384 7.12498063317064 7.08730335548224 7.20622107283765 7.30911188132947 7.19781319390245 7.31017213067916 7.3388937269701
"gene2345" 8.22948930414363 8.394076683955 8.27549259193447 8.24254077214323 8.27888780284189 8.37960615520589 8.3323796665098 8.27883953091103 8.29710947746523 8.34855150653773
"gene2346" 5.20404704931018 5.09377882950917 4.93522479330935 4.96576220108764 5.02012878453927 5.31886711973751 5.22809070526409 5.386555358421 5.47764023068892 5.45370490026676
"gene2347" 7.19085941935033 7.58291127429495 7.38038781176792 7.37173622126707 7.40918699896438 7.23914706993626 7.09813186977637 7.27485444156058 7.34257967240036 7.43071204430433
"gene2348" 7.99936353392628 8.13437805266889 8.06772685737184 8.08876939016452 8.12076910077235 7.773342867585 7.79072784609778 7.79742348519881 7.81619617770599 7.86770714076436
"gene2349" 5.92248570503471 5.92509180781388 6.06240310625143 6.15864855000886 6.20733406886679 5.63692389182944 5.72687310092567 5.55638201829222 5.52502608819054 5.76687824648299
"gene2350" 6.42026894134832 5.99717348874464 6.0203801566773 6.16292159867263 6.2882355139651 5.99623631081645 5.96062106606922 5.9158434443602 6.1758157692426 5.99918260136885
"gene2351" 12.2357764174343 12.3273609154421 12.233927774183 12.2859035459115 12.3360019002996 11.7925402797636 11.6180273018759 11.4832215756396 11.4593239465572 11.4769436383054
"gene2352" 3.89734481939087 3.84354498484707 4.55557456503924 4.08808982707394 4.35257043627588 3.90840544458213 3.76821670195402 3.81950724338427 3.96728266110443 4.13009514160357
"gene2353" 6.9292740085111 6.94377036394044 6.86925496097599 6.87753326142467 7.09867600558079 6.74246955732529 6.98585269348412 6.97423299296146 6.90679355293261 6.89507502080867
"gene2354" 3.08073361942102 3.17775014141956 3.09724552826747 3.00584074602767 3.0685862320293 3.5567111757077 3.42773512820286 3.39776327619947 3.51541189034292 3.32285980990244
"gene2355" 5.38029856249956 5.5053403827505 5.83708434055726 5.66047484936385 5.44621897173948 5.73363250929012 5.49193824547774 5.574209830788 5.59725011057754 5.83893484261654
"gene2356" 6.28541692756006 5.81023618370079 5.87139985939735 6.254965151247 6.07000888145432 6.27708287462715 6.3430163800903 6.16363199906491 6.32999912596159 6.27311658028875
"gene2357" 7.98141526954535 8.01269853023656 7.95644471641013 7.85909620062265 7.9326831366229 7.59012667778947 7.59909351794746 7.54919857085823 7.54363041600592 7.64767306835491
"gene2358" 6.48462098939281 6.57773898601671 6.48876803338344 6.64549832614362 6.59420984241744 6.38269268837598 6.25887633281466 6.23857098144337 6.1603408985919 6.07059751943968
"gene2359" 6.26571518710284 6.26346702005145 6.28895654711729 6.19314169135382 6.49505959285388 6.19137643846139 6.26246564634638 6.26393323087747 6.16086069506988 6.16167530836957
"gene2360" 6.3446620197922 6.37509419899728 6.42916882915944 6.32297417004258 6.4022147489342 6.21497397032518 6.34178614298858 6.30439959761023 6.43310417166429 6.216979856926
"gene2361" 8.57411748175724 8.61835615844293 8.57804875520529 8.58739747384283 8.59033676259491 8.84404690633633 8.6908334455978 8.49031171863255 8.51072416409164 8.64897616560039
"gene2362" 1.67327572859452 1.71783629793198 1.76955814979204 1.98837461287132 1.58806318086576 1.86940931043009 1.85054774711293 1.8578450336919 1.94616646571526 1.81786924294649
"gene2363" 6.68851627183482 6.59489064109211 6.54818254504326 6.66492473608138 6.62171045144376 7.04802403955076 6.8636420347002 6.78403968761389 6.84614642973078 7.00443699028245
"gene2364" 8.74701055473779 8.68993124366808 8.70610788357865 8.6645512400214 8.69746791085232 8.89953544864971 8.86980568235435 8.92232568992635 8.81904960798121 8.84110466869295
"gene2365" 7.80948488588792 7.90098479836347 7.84291110604871 7.80330041708578 7.8312708858847 8.08696642044682 7.90110587567658 7.92321769197868 7.82856342958417 7.88331671355119
"gene2366" 7.83323922202243 7.97069566980688 7.83587464153311 7.90146281753089 7.846808921583 8.06796958689328 8.00400310301922 8.02333184726543 8.05010994714839 8.19161883788828
"gene2367" 8.80390179781464 8.71907812682863 8.73694997580978 8.7911867725405 8.76967870537327 9.73039188471258 9.69750662386847 9.59130860635639 9.57457192781787 9.52567959143647
"gene2368" 9.64901268332333 9.64447358523111 9.55112629620962 9.63176915506781 9.59404288592151 10.2164086067274 10.1821951182863 10.0906068615885 10.063750835954 10.0696343552013
"gene2369" 9.19995412034684 9.20811062581721 9.24052858428492 9.23445223978971 9.29233312579242 9.42626055305163 9.42139131810141 9.36997186178674 9.40044086161732 9.42463833039674
"gene2370" 6.95646738875082 6.74783448725739 6.83445283523105 7.06032782306543 6.94888756334887 7.27428990334357 7.2684070847184 7.12148036033954 7.29256699097355 7.15950017140945
"gene2371" 9.44576144528293 9.3951267120491 9.46251998537941 9.47651675114166 9.57304340411214 10.0539484893502 9.95144665563719 9.90515737974303 9.89235886006742 9.84350368814395
"gene2372" 9.68899104401567 9.56851966527182 9.57944666079124 9.58683040982641 9.67738943423073 9.64059342594586 9.36753350523744 9.04888976827374 9.0340736450769 9.08028738233212
"gene2373" 5.79654878680017 5.60499365168362 5.68691493572845 5.74449423445285 5.74118421100213 5.89279496326809 5.79075325277618 5.77965974848311 5.95843163066116 5.60083474299233
"gene2374" 7.00597643662227 7.04552286176648 6.95661863732414 7.08234328035705 6.98841018580549 7.29333283503907 7.16249789331189 7.11942900249486 7.10592111485078 7.0599081045761
"gene2375" 11.9913915368698 12.2441339328747 12.1306761088409 11.799053294257 11.9453173088433 12.2877738292823 12.6518892639721 12.439403981838 12.639959939233 12.6622153826088
"gene2376" 13.0702322048017 13.2222911364867 13.2292770375688 12.8241767670535 13.2140822469361 13.1329718487572 13.3253569176681 13.3762646341123 13.4143849499344 13.4549066414732
"gene2377" 6.1053240885296 6.4966266179656 6.30908818306934 6.17630217755818 6.30277457947482 5.57047493681995 5.64654498315458 5.79476955273813 5.98938089938852 5.71929767878595
"gene2378" 7.63233679321171 7.48830052527886 7.55820692393818 7.51804931328054 7.57618225123037 7.70129470409394 7.70522544383249 7.67264630268222 7.64892009768408 7.69218250330907
"gene2379" 9.35841549179343 9.3340749608013 9.24160916878013 9.32595780824293 9.34578098071767 9.78743396095371 9.78059737953913 9.84323503738662 9.81150527084834 9.80713306137496
"gene2380" 7.95421760084401 8.09685900317863 8.00067782073197 7.77533911713734 7.85653131057673 8.21094117458129 8.34856545588984 8.38139166680138 8.4052584865816 8.43368529442268
"gene2381" -1.69675740270723 -1.80992975542292 -1.80518765571948 -1.82158765948041 -1.81557088525412 -1.71946163104673 -1.81131757282973 -1.72162542553283 -1.81389041566759 -1.80804909279574
"gene2382" 4.56827178283641 4.31963395430142 4.31215763205897 4.29521198859493 4.5707746148965 4.24724852592725 4.58953636575541 4.62637291081118 4.3300060874986 4.44001878638789
"gene2383" 6.19408593549671 6.15644666822459 6.20218919156355 6.06835070080122 6.2914077174172 6.26725500233755 6.32924014711095 6.22909044536546 6.24347910336797 6.17973878342867
"gene2384" 6.82752468608951 6.88134158369528 6.80928443135113 6.97036657918142 6.84276922451451 6.79772590989999 6.7188988165124 6.79098470440147 6.70567034641118 6.83757056842858
"gene2385" 3.34858962845364 3.25671758907083 3.37046811050311 3.20815610235523 3.26481336283884 3.19475521785266 3.07206047770784 3.13264625734796 3.12356501643154 3.3508263099939
"gene2386" 7.33917078254163 7.34228295662808 7.34412321387752 7.18397846292372 7.27392149058986 7.43666407779693 7.46495532506037 7.44938670652772 7.36112600095114 7.34081908848122
"gene2387" 8.69384361075964 8.75290827785249 8.70800481793664 8.61906498432744 8.71794364075611 9.02490664752639 8.81636011342052 8.83094446926683 8.85136210351519 8.82575221259698
"gene2388" 12.2969315165469 12.0393117562713 11.9745734582992 12.3895024904388 12.4603496242267 13.4523914974044 12.9662877238558 12.6180551232623 12.5008419064368 12.4333751489716
"gene2389" 5.68284218242445 6.00655674414816 5.80759879749128 5.79564318088743 5.78615929184368 5.95815763735422 6.07710613134473 5.84647702823647 6.02335676466152 6.16100604647535
"gene2390" 4.43462631291522 4.46798219257439 4.46320757405285 4.3238663417955 4.42699320473747 4.23921921508691 4.33830352281871 4.27153943165204 4.37634644049616 4.37191617132195
"gene2391" 3.15803240742099 2.84436069371982 2.93426065764651 3.06691009657693 2.8010273752535 2.91496798766522 2.93286859954208 2.74472633848161 2.98379454838963 3.26346367601583
"gene2392" 6.31549904437167 6.25149878093467 6.31525359759114 6.20805909762176 6.14762095560236 6.15226812183517 5.98430018424286 6.17688246924383 6.25903788552474 6.49224985292532
"gene2393" 7.75267208021444 8.05164485180571 8.03398303458403 7.71360928428444 7.9590896148551 7.60700393904235 7.98495716166738 7.87944951545606 7.89051572578294 8.00094373136883
"gene2394" 6.21821111515935 5.91304385365417 5.95885240967403 5.96429679562656 6.08282082708708 5.8552621125709 5.83817362710066 6.04965127062947 6.06778565196293 6.11232652285478
"gene2395" 4.61315332584736 5.00901611613561 4.49356544715713 4.31879884869348 4.74299620877335 4.63152906175398 4.96062306311706 4.92596883858647 5.26784911852451 4.81798456635553
"gene2396" 6.66303667370763 6.70790084079542 6.72019478002281 6.79278256072801 6.65247252959222 6.50297483632741 6.51438425519672 6.63983297072178 6.68717995380449 6.64764004484169
